mode,query_class,query_filename,query_filepath,top1_class,top1_filename,top1_filepath,top1_similarity,top1_structure_similarity,top1_is_relevant,recall_at_1,recall_at_5,recall_at_10,ap_at_k,ndcg_at_k,first_tier,second_tier,anmrr
attention_multimodal,活塞,活塞1_1_001.dwg-2025-09-24-13-46-55-204.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞1_1_001.dwg-2025-09-24-13-46-55-204.png,活塞,活塞.dwg-2025-09-24-13-46-55-192.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞.dwg-2025-09-24-13-46-55-192.png,1.0,0.922793,1,1.0,1.0,1.0,1.0,1.0,0.550725,0.608696,0.388789
attention_multimodal,活塞,活塞_001.dwg-2025-09-24-13-46-55-222.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞_001.dwg-2025-09-24-13-46-55-222.png,活塞,活塞_1.dwg-2025-09-24-13-46-55-227.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞_1.dwg-2025-09-24-13-46-55-227.png,1.0,0.922793,1,1.0,1.0,1.0,0.9,0.936379,0.521739,0.550725,0.422326
attention_multimodal,活塞,活塞_2_001.dwg-2025-09-24-13-46-55-236.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞_2_001.dwg-2025-09-24-13-46-55-236.png,活塞,活塞.dwg-2025-09-24-13-46-55-192.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞.dwg-2025-09-24-13-46-55-192.png,1.0,0.922793,1,1.0,1.0,1.0,1.0,1.0,0.550725,0.608696,0.388789
attention_multimodal,活塞,活塞杆_1.dwg-2025-09-24-13-46-55-246.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞杆_1.dwg-2025-09-24-13-46-55-246.png,活塞,活塞杆_1_001.dwg-2025-09-24-13-46-55-249.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞杆_1_001.dwg-2025-09-24-13-46-55-249.png,1.0,1.0,1,1.0,1.0,1.0,0.3,0.469,0.130435,0.217391,0.770452
attention_multimodal,活塞,活塞零件夹具图 A0_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞零件夹具图 A0_1.png,活塞,活塞零件夹具图 A0_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞零件夹具图 A0_2.png,1.0,1.0,1,1.0,1.0,1.0,0.852103,0.921602,0.333333,0.507246,0.486585
attention_multimodal,活塞,顶出活塞.dwg-2025-09-24-13-49-46-759.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\顶出活塞.dwg-2025-09-24-13-49-46-759.png,活塞,活塞2_1.dwg-2025-09-24-13-46-55-216.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞2_1.dwg-2025-09-24-13-46-55-216.png,1.0,1.0,1,1.0,1.0,1.0,0.652778,0.784617,0.130435,0.130435,0.854533
attention_multimodal,活塞,顶出活塞_1.dwg-2025-09-24-13-49-46-770.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\顶出活塞_1.dwg-2025-09-24-13-49-46-770.png,装配图工序图,装配图_16_001.dwg-2025-09-24-13-47-47-586.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\装配图工序图\装配图_16_001.dwg-2025-09-24-13-47-47-586.png,1.0,1.0,0,0.0,0.0,1.0,0.0325,0.133052,0.130435,0.130435,0.857767
attention_multimodal,活塞,顶出活塞_2_001.dwg-2025-09-24-13-49-46-785.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\顶出活塞_2_001.dwg-2025-09-24-13-49-46-785.png,活塞,活塞2_1.dwg-2025-09-24-13-46-55-216.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\活塞2_1.dwg-2025-09-24-13-46-55-216.png,1.0,1.0,1,1.0,1.0,1.0,0.652778,0.784617,0.130435,0.130435,0.854533
attention_multimodal,盘盖,3上下盖零件图_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\3上下盖零件图_1.png,盘盖,3上下盖零件图.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\3上下盖零件图.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.589189,0.672973,0.31822
attention_multimodal,盘盖,3－端盖_001.dwg-2025-09-24-13-44-27-943.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\3－端盖_001.dwg-2025-09-24-13-44-27-943.png,盘盖,3－端盖.dwg-2025-09-24-13-44-27-938.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\3－端盖.dwg-2025-09-24-13-44-27-938.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.02973,0.094595,0.918575
attention_multimodal,盘盖,A1浮钳盘.dwg-2025-09-24-13-33-02-325.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\A1浮钳盘.dwg-2025-09-24-13-33-02-325.png,盘盖,A2盘零件改_001.dwg-2025-09-24-13-33-15-513.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\A2盘零件改_001.dwg-2025-09-24-13-33-15-513.png,1.0,0.829035,1,1.0,1.0,1.0,0.78,0.864315,0.597297,0.7,0.291911
attention_multimodal,盘盖,A1浮钳盘_001.dwg-2025-09-24-13-33-02-330.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\A1浮钳盘_001.dwg-2025-09-24-13-33-02-330.png,盘盖,A2盘零件改_001.dwg-2025-09-24-13-33-15-513.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\A2盘零件改_001.dwg-2025-09-24-13-33-15-513.png,1.0,0.829035,1,1.0,1.0,1.0,0.78,0.864315,0.597297,0.7,0.291911
attention_multimodal,盘盖,A2从动盘.dwg-2025-09-24-13-33-15-487.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\A2从动盘.dwg-2025-09-24-13-33-15-487.png,盘盖,A2从动盘_001.dwg-2025-09-24-13-33-15-491.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\A2从动盘_001.dwg-2025-09-24-13-33-15-491.png,1.0,1.0,1,1.0,1.0,1.0,0.15,0.31488,0.343243,0.551351,0.48008
attention_multimodal,盘盖,A2后端盖_001.dwg-2025-09-24-13-44-42-795.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\A2后端盖_001.dwg-2025-09-24-13-44-42-795.png,轴,轴套.dwg-2025-09-24-13-48-50-684.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\轴\轴套.dwg-2025-09-24-13-48-50-684.png,1.0,0.847095,0,0.0,1.0,1.0,0.05,0.138862,0.043243,0.108108,0.892977
attention_multimodal,盘盖,上盖型芯.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\上盖型芯.png,盘盖,上盖型芯_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\上盖型芯_1.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.605405,0.689189,0.307764
attention_multimodal,盘盖,右箱盖.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\右箱盖.png,盘盖,减速器机盖_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\减速器机盖_1.png,0.960823,0.854843,1,1.0,1.0,1.0,1.0,1.0,0.602703,0.659459,0.314033
attention_multimodal,盘盖,后盖－刘少卫 2007_001.dwg-2025-09-24-13-40-30-104.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\后盖－刘少卫 2007_001.dwg-2025-09-24-13-40-30-104.png,盘盖,前盖补充加工图－刘少卫 2007.dwg-2025-09-24-13-40-03-354.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\前盖补充加工图－刘少卫 2007.dwg-2025-09-24-13-40-03-354.png,1.0,0.899857,1,1.0,1.0,1.0,0.3,0.469,0.091892,0.189189,0.817422
attention_multimodal,盘盖,小端盖_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\小端盖_1.png,盘盖,大端盖_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\大端盖_1.png,1.0,0.976317,1,1.0,1.0,1.0,1.0,1.0,0.602703,0.678378,0.295626
attention_multimodal,盘盖,左法兰盘-张金浩2008.dwg-2025-09-24-13-41-50-193.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\左法兰盘-张金浩2008.dwg-2025-09-24-13-41-50-193.png,盘盖,左法兰盘-张金浩2008_001.dwg-2025-09-24-13-41-50-196.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\左法兰盘-张金浩2008_001.dwg-2025-09-24-13-41-50-196.png,1.0,1.0,1,1.0,1.0,1.0,0.12,0.283713,0.156757,0.181081,0.815008
attention_multimodal,盘盖,底座上端盖.dwg-2025-09-24-13-45-26-436.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\底座上端盖.dwg-2025-09-24-13-45-26-436.png,盘盖,底座上端盖_001.dwg-2025-09-24-13-45-26-440.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\底座上端盖_001.dwg-2025-09-24-13-45-26-440.png,1.0,1.0,1,1.0,1.0,1.0,0.732778,0.848238,0.613514,0.694595,0.294531
attention_multimodal,盘盖,挡盖.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\挡盖.png,盘盖,蜗杆盖_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\蜗杆盖_3.png,0.95689,0.838712,1,1.0,1.0,1.0,1.0,1.0,0.589189,0.643243,0.334382
attention_multimodal,盘盖,旋转编码盘.dwg-2025-09-24-13-46-12-367.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\旋转编码盘.dwg-2025-09-24-13-46-12-367.png,盘盖,旋转编码盘_001.dwg-2025-09-24-13-46-12-377.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\旋转编码盘_001.dwg-2025-09-24-13-46-12-377.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.008108,0.037838,0.968798
attention_multimodal,盘盖,气缸前端盖A3大概_4_001.dwg-2025-09-24-13-46-41-099.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\气缸前端盖A3大概_4_001.dwg-2025-09-24-13-46-41-099.png,盘盖,气缸前端盖A3大概.dwg-2025-09-24-13-46-41-056.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\气缸前端盖A3大概.dwg-2025-09-24-13-46-41-056.png,1.0,1.0,1,1.0,1.0,1.0,0.12,0.283713,0.040541,0.067568,0.930618
attention_multimodal,盘盖,气缸盖三面钻孔工序图-张金浩2008_001.dwg-2025-09-24-13-42-38-772.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\气缸盖三面钻孔工序图-张金浩2008_001.dwg-2025-09-24-13-42-38-772.png,盘盖,气缸盖三面钻孔工序图-张金浩2008.dwg-2025-09-24-13-42-38-769.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\气缸盖三面钻孔工序图-张金浩2008.dwg-2025-09-24-13-42-38-769.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.013514,0.035135,0.955803
attention_multimodal,盘盖,箱盖A2_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\箱盖A2_2.png,盘盖,箱盖.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\箱盖.png,1.0,0.813307,1,1.0,1.0,1.0,1.0,1.0,0.6,0.648649,0.331113
attention_multimodal,盘盖,箱盖_3.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\箱盖_3.png,盘盖,箱盖A2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\箱盖A2.png,1.0,0.75296,1,1.0,1.0,1.0,1.0,1.0,0.594595,0.640541,0.323988
attention_multimodal,盘盖,箱盖_6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\箱盖_6.png,盘盖,箱盖_4 (2).png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\箱盖_4 (2).png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.605405,0.640541,0.320711
attention_multimodal,盘盖,蜗杆盖_2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\蜗杆盖_2.png,盘盖,箱盖 (2).png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\箱盖 (2).png,1.0,0.873531,1,1.0,1.0,1.0,1.0,1.0,0.610811,0.659459,0.327756
attention_multimodal,管,07103-G160F-0000 废气管.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\07103-G160F-0000 废气管.png,垫圈,08001-G160F-0100 排气管垫片.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\垫圈\08001-G160F-0100 排气管垫片.png,1.0,0.865349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
attention_multimodal,管,17208-G160F-0000 管夹簧12.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\17208-G160F-0000 管夹簧12.png,活塞,04104-G160F-0000活塞环二.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\活塞\04104-G160F-0000活塞环二.png,1.0,0.82895,0,0.0,1.0,1.0,0.123333,0.294095,0.245283,0.396226,0.556097
attention_multimodal,管,DW22-05-04加长管.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\DW22-05-04加长管.png,管,clean_DW22-05-04加长管.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_DW22-05-04加长管.png,0.984176,0.731741,1,1.0,1.0,1.0,0.319643,0.536074,0.245283,0.377358,0.571313
attention_multimodal,管,clean_07103-G160F-0000 废气管.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_07103-G160F-0000 废气管.png,管,clean_10002-G160F-0000 管夹簧8.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_10002-G160F-0000 管夹簧8.png,0.840011,0.862445,1,1.0,1.0,1.0,0.2,0.358954,0.037736,0.037736,0.957091
attention_multimodal,管,clean_08107-G160F-0000 排气管.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_08107-G160F-0000 排气管.png,连杆,clean_连杆.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\连杆\result_yolo_custom\clean_连杆.png,0.940087,0.770687,0,0.0,0.0,1.0,0.011111,0.066254,0.037736,0.075472,0.893589
attention_multimodal,管,clean_17208-G160F-0000 管夹簧12.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_17208-G160F-0000 管夹簧12.png,管,clean_10002-G160F-0000 管夹簧8.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_10002-G160F-0000 管夹簧8.png,0.989897,0.982556,1,1.0,1.0,1.0,0.122222,0.286346,0.075472,0.09434,0.8873
attention_multimodal,管,clean_后桥半轴套管凸缘A3.dwg-2025-09-24-13-34-23-988.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_后桥半轴套管凸缘A3.dwg-2025-09-24-13-34-23-988.png,管,clean_后桥半轴套管凸缘A3_001.dwg-2025-09-24-13-34-23-993.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_后桥半轴套管凸缘A3_001.dwg-2025-09-24-13-34-23-993.png,1.0,1.0,1,1.0,1.0,1.0,0.3,0.469,0.056604,0.09434,0.90424
attention_multimodal,管,clean_后桥半轴套管凸缘A3_001.dwg-2025-09-24-13-34-23-993.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_后桥半轴套管凸缘A3_001.dwg-2025-09-24-13-34-23-993.png,管,clean_后桥半轴套管凸缘A3.dwg-2025-09-24-13-34-23-988.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_后桥半轴套管凸缘A3.dwg-2025-09-24-13-34-23-988.png,1.0,1.0,1,1.0,1.0,1.0,0.3,0.469,0.056604,0.09434,0.90424
attention_multimodal,管,clean_四通（1）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_四通（1）.png,管,四通（1）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\四通（1）.png,0.982464,0.958339,1,1.0,1.0,1.0,0.1,0.220092,0.018868,0.018868,0.978495
attention_multimodal,管,clean_弯管接头装配图.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_弯管接头装配图.png,夹具,55钻2.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\夹具\55钻2.png,0.961677,0.852959,0,0.0,0.0,1.0,0.016667,0.078398,0.018868,0.018868,0.979002
attention_multimodal,管,clean_自耦泵.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_自耦泵.png,箱体,箱体（3）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\箱体（3）.png,0.940101,0.721669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
attention_multimodal,管,clean_进气歧管.dwg-2025-09-24-13-37-48-088.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_进气歧管.dwg-2025-09-24-13-37-48-088.png,管,clean_进气歧管_001.dwg-2025-09-24-13-37-48-092.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_进气歧管_001.dwg-2025-09-24-13-37-48-092.png,1.0,1.0,1,1.0,1.0,1.0,0.3,0.469,0.056604,0.056604,0.935788
attention_multimodal,管,clean_进气歧管_001.dwg-2025-09-24-13-37-48-092.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_进气歧管_001.dwg-2025-09-24-13-37-48-092.png,管,clean_进气歧管.dwg-2025-09-24-13-37-48-088.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\result_yolo_custom\clean_进气歧管.dwg-2025-09-24-13-37-48-088.png,1.0,1.0,1,1.0,1.0,1.0,0.3,0.469,0.056604,0.056604,0.935788
attention_multimodal,管,后桥半轴套管凸缘A3_001.dwg-2025-09-24-13-34-23-993.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\后桥半轴套管凸缘A3_001.dwg-2025-09-24-13-34-23-993.png,管,后桥半轴套管凸缘A3.dwg-2025-09-24-13-34-23-988.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\后桥半轴套管凸缘A3.dwg-2025-09-24-13-34-23-988.png,1.0,1.0,1,1.0,1.0,1.0,0.3,0.469,0.056604,0.056604,0.935788
attention_multimodal,管,后桥半轴套管衬套A3.dwg-2025-09-24-13-34-23-997.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\后桥半轴套管衬套A3.dwg-2025-09-24-13-34-23-997.png,管,后桥半轴套管衬套A3_001.dwg-2025-09-24-13-34-24-000.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\后桥半轴套管衬套A3_001.dwg-2025-09-24-13-34-24-000.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.056604,0.056604,0.940049
attention_multimodal,管,管子1（A3）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\管子1（A3）.png,管,管子2（A3）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\管子2（A3）.png,0.970442,0.876855,1,1.0,1.0,1.0,0.291667,0.494357,0.377358,0.509434,0.488436
attention_multimodal,管,自耦泵.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\自耦泵.png,管,四通（2）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\四通（2）.png,0.959747,0.877582,1,1.0,1.0,1.0,0.355556,0.582939,0.396226,0.471698,0.497565
attention_multimodal,管,进气歧管.dwg-2025-09-24-13-37-48-088.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\进气歧管.dwg-2025-09-24-13-37-48-088.png,管,进气歧管_001.dwg-2025-09-24-13-37-48-092.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\进气歧管_001.dwg-2025-09-24-13-37-48-092.png,1.0,1.0,1,1.0,1.0,1.0,0.3,0.469,0.056604,0.056604,0.935788
attention_multimodal,管,进水管.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\进水管.png,柱,下导柱.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\柱\下导柱.png,0.950162,0.874806,0,0.0,1.0,1.0,0.172143,0.331694,0.358491,0.490566,0.513897
attention_multimodal,管,通用补偿器.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\通用补偿器.png,管,四通（2）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\管\四通（2）.png,0.960805,0.860725,1,1.0,1.0,1.0,0.7675,0.860382,0.415094,0.54717,0.447961
attention_multimodal,箱体,01103-G160F-0000  油封25.41.25.6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\01103-G160F-0000  油封25.41.25.6.png,汽车部件,07004-G160F-0000 空气滤请器垫片.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\07 进气系统\07004-G160F-0000 空气滤请器垫片.png,0.966976,0.805676,0,0.0,0.0,1.0,0.016667,0.078398,0.007194,0.007194,0.976851
attention_multimodal,箱体,B9912018箱体图2_001.dwg-2025-09-24-13-38-50-810.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\B9912018箱体图2_001.dwg-2025-09-24-13-38-50-810.png,箱体,B9912018箱体图2.dwg-2025-09-24-13-38-50-806.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\B9912018箱体图2.dwg-2025-09-24-13-38-50-806.png,1.0,1.0,1,1.0,1.0,1.0,0.1,0.220092,0.071942,0.086331,0.917436
attention_multimodal,箱体,东方红拖拉机变速箱箱体零件图1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\东方红拖拉机变速箱箱体零件图1.png,箱体,东方红拖拉机变速箱箱体零件图1_1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\东方红拖拉机变速箱箱体零件图1_1.png,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.532374,0.604317,0.368812
attention_multimodal,箱体,基座.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\基座.png,盘盖,端盖（1）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\盘盖\端盖（1）.png,0.872021,0.852489,0,0.0,0.0,0.0,0.0,0.0,0.007194,0.028777,0.96852
attention_multimodal,箱体,外箱体箱盖一半初稿11_001.dwg-2025-09-24-13-34-24-320.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\外箱体箱盖一半初稿11_001.dwg-2025-09-24-13-34-24-320.png,箱体,外箱体箱盖一半初稿11.dwg-2025-09-24-13-34-24-316.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\外箱体箱盖一半初稿11.dwg-2025-09-24-13-34-24-316.png,1.0,1.0,1,1.0,1.0,1.0,0.472698,0.672239,0.467626,0.57554,0.423308
attention_multimodal,箱体,微信图片_20251014202956_73_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014202956_73_58.png,箱体,微信图片_20251014202946_71_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014202946_71_58.png,1.0,0.929189,1,1.0,1.0,1.0,0.1,0.220092,0.007194,0.014388,0.987488
attention_multimodal,箱体,微信图片_20251014203047_79_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203047_79_58.png,箱体,微信图片_20251014203237_97_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203237_97_58.png,0.929168,0.776711,1,1.0,1.0,1.0,0.1,0.220092,0.05036,0.064748,0.932002
attention_multimodal,箱体,微信图片_20251014203051_80_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203051_80_58.png,箱体,微信图片_20251014203158_91_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203158_91_58.png,0.979277,0.948213,1,1.0,1.0,1.0,0.1,0.220092,0.093525,0.129496,0.853899
attention_multimodal,箱体,微信图片_20251014203203_92_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203203_92_58.png,箱体,微信图片_20251014203023_76_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203023_76_58.png,1.0,0.990766,1,1.0,1.0,1.0,1.0,1.0,0.539568,0.604317,0.372653
attention_multimodal,箱体,微信图片_20251014203252_98_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203252_98_58.png,箱体,微信图片_20251014203108_82_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203108_82_58.png,1.0,0.882173,1,1.0,1.0,1.0,0.288413,0.514284,0.064748,0.064748,0.91915
attention_multimodal,箱体,微信图片_20251014203312_100_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203312_100_58.png,箱体,微信图片_20251014203152_90_58.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\微信图片_20251014203152_90_58.png,1.0,0.993452,1,1.0,1.0,1.0,1.0,1.0,0.52518,0.582734,0.378902
attention_multimodal,箱体,泵（俯视）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\泵（俯视）.png,螺钉螺母螺栓铆钉,DW22-11-05连接螺杆.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\螺钉螺母螺栓铆钉\DW22-11-05连接螺杆.png,0.901252,0.646802,0,0.0,0.0,1.0,0.01,0.063621,0.035971,0.093525,0.856145
attention_multimodal,箱体,泵（标准螺杆泵）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\泵（标准螺杆泵）.png,箱体,泵（螺杆俯视）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\泵（螺杆俯视）.png,0.948363,0.751923,1,1.0,1.0,1.0,1.0,1.0,0.546763,0.597122,0.374943
attention_multimodal,箱体,泵（离心）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\泵（离心）.png,轴,轴承座1.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\轴\轴承座1.png,0.840708,0.435723,0,0.0,0.0,0.0,0.0,0.0,0.007194,0.007194,0.993515
attention_multimodal,箱体,泵（螺杆侧视）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\泵（螺杆侧视）.png,箱体,泵（螺杆俯视）.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\泵（螺杆俯视）.png,0.979415,0.903931,1,1.0,1.0,1.0,0.8,0.870125,0.52518,0.597122,0.383274
attention_multimodal,箱体,箱体.dwg-2025-09-24-13-37-19-782.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\箱体.dwg-2025-09-24-13-37-19-782.png,汽车部件,壳体_5_001.dwg-2025-09-24-13-34-24-277.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\汽车部件\壳体_5_001.dwg-2025-09-24-13-34-24-277.png,1.0,0.901967,0,0.0,0.0,0.0,0.0,0.0,0.100719,0.151079,0.845272
attention_multimodal,箱体,箱体_6.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\箱体_6.png,箱体,箱体_5.png,D:\workspace\图纸检索项目\数据集\Dataset_img3\箱体\箱体_5.png,1.0,1.0,1,1.0,1.0,1.0,0.630873,0.795166,0.532374,0.604317,0.371545
